"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2788497 - UBS REUNIDAS II","1","1","2","0","0","1","2","1","0","7","3","0","7","2","2","2","6","2","6","8","4","2","4","6","2","4","5","0","3","3","0","0","0","0","0","0"
"2788500 - UBS RIO PEQUENO PAULO DE BARROS FRANCA","1","0","2","0","2","0","1","2","0","0","0","3","0","0","2","2","0","0","0","0","0","0","0","1","1","2","1","2","0","1","1","0","1","0","0","0"
"2788519 - UBS SACOMA","12","3","3","6","11","2","16","16","6","18","15","14","10","19","13","27","21","18","27","14","19","10","25","26","18","26","12","14","15","22","10","10","26","11","10","10"
"2788535 - UBS SAO MATEUS NAIR ALVES DE REZENDE NORIMBENI","1","5","2","0","4","2","2","0","6","1","2","3","0","2","2","0","0","0","0","0","0","10","2","2","3","1","0","0","6","2","1","5","1","4","4","3"
"2788543 - AMA UBS INTEGRADA SAO VICENTE DE PAULA","0","1","1","0","0","0","0","0","2","1","0","0","1","0","0","0","1","0","3","0","0","2","1","1","2","1","1","1","2","2","0","4","2","0","1","1"
"2788551 - UBS DR SERGIO CHADDAD","1","0","1","0","2","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","1","1","0","1","0","2","1","0","1","0","0","0","1","0","1","0"
"2788578 - UBS INDIANOPOLIS SIGMUND FREUD","0","0","0","1","3","0","0","1","0","0","0","2","0","1","0","0","1","0","0","0","2","0","0","1","3","0","0","0","1","1","0","0","0","1","0","2"
"2788586 - UBS SILMARYA REJANE MARCOLINO SOUZA","15","20","28","8","13","31","3","21","20","6","10","18","8","6","12","13","7","14","3","9","6","8","14","10","9","3","7","5","10","13","8","7","6","8","11","5"
"2788594 - AMA UBS INTEGRADA MASSAGISTA MARIO AMERICO","0","0","1","1","1","0","0","0","0","0","0","2","0","0","0","2","1","2","0","0","0","1","1","0","1","1","1","2","3","4","0","1","1","1","0","0"
"2788608 - UBS STA INES","1","1","0","2","2","1","6","5","2","5","3","2","9","7","1","14","8","6","14","8","7","6","8","7","11","15","10","8","4","9","3","9","15","4","9","6"
"2788616 - UBS STA LUCIA","0","3","1","0","0","0","0","3","1","0","1","0","0","1","3","0","0","2","1","1","3","0","4","1","0","0","2","0","0","3","0","0","3","0","0","2"
"2788624 - UBS STA LUZIA","8","6","9","0","0","0","9","10","11","7","17","11","8","7","11","18","6","18","17","9","9","13","17","6","12","12","12","12","16","11","10","9","8","18","13","17"
"2788632 - UBS VILA SANTA MARIA","7","6","9","4","5","6","3","10","8","5","6","10","12","2","5","10","7","5","0","0","0","6","12","6","6","11","8","9","8","12","8","5","10","6","4","8"
"2788640 - UBS SANTO AMARO DR SERGIO VILLACA BRAGA","0","1","4","1","1","0","1","0","1","0","1","1","0","0","1","0","1","2","1","0","1","0","0","2","0","0","0","1","3","1","0","0","2","0","0","0"
"2788659 - UBS THERSIO VENTURA","13","11","22","4","14","7","8","10","14","14","7","10","12","11","8","1","0","0","0","0","0","5","9","15","8","14","11","3","9","11","6","8","9","3","1","10"
"2788667 - UBS UNIAO DAS VILAS DE TAIPAS","0","0","0","0","0","0","0","0","0","4","14","9","10","10","22","0","0","0","0","0","0","0","0","0","26","16","14","0","0","0","20","26","24","0","0","0"
"2788675 - UBS V ANASTACIO","2","1","0","0","4","3","1","3","1","1","0","3","2","1","2","0","0","1","0","1","1","2","1","0","1","1","1","2","1","1","1","2","1","0","1","0"
"2788683 - UBS V ANGLO JOSE SERRA RIBEIRO","0","1","0","0","0","1","2","1","2","1","2","0","0","1","1","1","3","2","4","2","3","3","1","2","1","4","1","10","3","2","4","1","4","8","7","2"
"2788691 - AMA UBS INTEGRADA V ANTONIETA","3","0","0","4","3","1","0","3","0","1","1","0","2","0","0","2","2","2","1","0","0","0","1","1","1","0","3","0","0","0","1","2","5","2","2","0"
"2788705 - UBS V APARECIDA","0","0","0","0","1","0","1","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
"2788713 - UBS V ARAPUA","1","2","0","0","0","3","0","1","1","0","1","0","0","0","1","0","0","0","0","1","0","3","1","1","1","2","0","0","3","2","1","3","0","0","1","2"
"2788721 - UBS VILA ARICANDUVA","0","1","2","1","0","1","0","0","1","0","1","0","1","0","0","0","0","0","0","1","0","1","0","0","4","0","1","1","1","0","0","0","0","0","1","0"
"2788748 - UBS V ARRIETE DECIO PACHECO PEDROSO","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2","0","1","2","2","0","0","0","0","1","0","0","0","0","0","0"
"2788756 - AMA UBS INTEGRADA VILA BARBOSA","1","3","4","0","2","2","2","1","3","0","0","1","1","4","4","1","1","0","0","0","0","1","1","3","0","0","1","0","2","1","0","0","0","1","0","1"
"2788764 - UBS V BORGES","1","1","1","1","1","2","0","1","1","1","1","1","0","1","1","0","2","1","0","0","0","0","0","3","1","1","3","0","0","1","1","0","2","0","0","0"
"2788772 - AMA UBS INTEGRADA VL CARMOSINA","0","0","0","0","1","1","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","2","0","2","0","0","2","1","1","2","1"
"2788780 - UBS VILA CHABILANDIA","2","0","3","0","0","0","0","3","1","1","1","1","2","0","3","2","1","0","0","2","1","5","2","0","2","1","1","2","6","0","0","1","1","1","2","2"
"2788799 - UBS V CONSTANCIA VICENTE OCTAVIO GUIDA","0","0","2","1","0","0","0","1","0","1","0","2","0","0","0","1","1","0","0","0","1","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0"
"2788802 - UBS V CURUCA","13","10","18","11","7","14","13","13","12","6","16","3","9","15","14","11","13","10","0","0","0","5","12","13","15","9","9","4","3","9","3","7","7","2","7","5"
"2788810 - UBS VILA DALVA ENG GUILHERME H PINTO COELHO","3","7","12","2","6","10","7","9","8","7","4","6","7","4","4","5","3","1","0","0","0","1","3","6","1","7","10","4","2","3","2","3","3","2","4","3"
"2788829 - UBS V DAS MERCES","0","2","0","0","0","0","1","0","2","1","2","0","0","1","0","0","0","2","0","0","1","1","0","1","0","0","0","1","0","0","0","1","0","0","0","0"
"2788837 - UBS VILA DIONISIA","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","1","0","1","0","3","1","6","8","4","3"
"2788845 - UBS VILA EDE","0","1","1","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"2788853 - UBS VILA ESPANHOLA","13","22","15","11","8","11","7","15","15","9","12","10","15","8","8","9","12","14","0","0","0","8","8","14","14","20","19","19","13","8","9","11","15","15","14","12"
"2788861 - UBS VILA ESPERANCA DR CASSIO BITENCOURT FILHO","7","22","5","5","5","8","1","9","16","4","6","12","11","7","8","0","0","0","9","7","4","9","13","9","13","9","9","15","8","8","0","0","0","3","10","6"
"2788888 - UBS VILA ESPERANCA DR EMILIO SANTIAGO DE OLIVEIRA","0","2","0","2","0","0","1","3","3","0","1","2","1","1","0","0","0","0","0","1","1","1","3","1","0","1","1","1","0","0","0","0","0","2","2","0"
"2788896 - UBS V FORMOSA II","0","0","0","0","1","1","0","0","1","1","0","1","2","0","1","2","1","0","0","3","0","1","1","1","0","0","2","0","0","3","1","1","1","0","0","1"
"2788918 - UBS V FORMOSA I DR ANTONIO DA SILVEIRA E OLIVEIRA","0","0","2","0","0","1","0","1","0","0","0","0","0","0","1","0","1","0","1","2","0","1","0","0","0","2","1","0","1","1","0","0","2","0","0","1"
"2788926 - UBS VILA GRANADA DR ALFREDO FERREIRA PAULINO FILHO","1","2","0","0","0","0","1","0","2","0","1","1","0","0","1","0","0","0","0","2","0","0","0","1","0","1","1","1","1","1","0","0","0","0","1","0"
"2788934 - UBS VILA GUACURI CICERO SERGIO CAVALCANTE","0","0","0","0","0","0","0","0","0","1","1","0","1","0","1","0","1","0","0","1","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0"
"2788942 - UBS VILA GUARANI","0","1","1","0","2","0","0","0","0","2","0","0","1","2","0","0","3","1","2","1","1","0","0","2","1","2","1","3","1","1","1","1","1","1","2","1"
"2788950 - AMA UBS INTEGRADA VILA GUILHERME","1","1","1","0","0","3","1","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2","1","0","1","2","1","2","3","2","1","0","2"
"2788969 - UBS VILA GUILHERMINA DR AMERICO RASPA NETO","6","4","4","5","0","3","5","6","1","2","4","1","2","5","3","0","0","0","1","0","6","2","2","2","3","3","2","7","1","2","0","0","0","10","7","3"
"2788977 - UBS VILA IMPERIO DRA GILDA TERA TAHIRA","0","0","0","0","0","1","0","1","0","0","1","1","1","0","1","0","2","0","1","0","0","2","0","1","0","3","0","1","1","1","0","0","1","0","0","0"
"2788985 - UBS V IPOJUCA WANDA COELHO DE MORAES","2","1","1","0","2","2","1","4","3","2","1","1","1","0","5","3","2","2","1","3","2","0","1","1","0","0","1","0","0","1","1","1","1","2","1","0"
"2788993 - UBS VILA IZOLINA MAZZEI","0","2","0","0","1","1","0","1","3","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0"
"2789000 - UBS VILA JACUI","2","0","0","1","0","1","0","2","0","1","0","1","0","2","1","0","1","3","0","0","2","0","0","0","0","1","3","0","0","1","0","1","2","1","0","0"
"2789019 - UBS V JAGUARA","1","3","5","0","2","2","6","0","5","2","2","1","6","5","0","1","3","2","5","1","3","1","2","7","1","5","1","2","2","2","3","4","7","6","3","3"
"2789027 - UBS VILA MAGGI","0","2","0","0","1","1","0","1","2","0","0","2","0","1","0","1","1","0","2","0","3","0","0","0","0","1","1","1","1","0","0","0","1","1","2","1"
"2789035 - UBS VILA MANGALOT","2","0","0","0","1","0","2","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0"
"2789043 - UBS VILA MATILDE DR RUBENS DO VAL","0","0","2","1","0","0","0","0","0","2","2","3","1","0","0","0","0","0","1","0","0","0","0","4","0","1","0","3","2","0","0","0","0","1","2","1"
"2789051 - AMA UBS INTEGRADA VILA MEDEIROS","0","6","3","0","2","3","1","2","6","0","0","5","2","1","3","0","1","0","0","0","0","1","0","0","1","0","0","0","2","2","0","1","2","0","0","1"
"2789078 - AMA UBS VILA MISSIONARIA","0","2","0","1","2","0","0","0","3","0","2","0","1","1","1","2","1","0","0","1","2","1","0","1","0","0","0","0","1","1","1","0","0","0","1","1"
"2789086 - AMA UBS INTEGRADA V MORAES JOAO PAULO BOTELHO VIEIRA","0","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","2","3","6","2","0","3","1","1","1","4","0","1","4","4","1","1","3"
"2789094 - UBS V NOSSA SENHORA APARECIDA","0","0","3","1","0","1","0","0","0","0","2","0","2","0","2","0","0","1","1","1","1","1","1","0","1","3","0","0","1","1","0","1","1","0","0","2"
"2789108 - UBS V NOVA GALVAO","0","0","2","1","0","1","2","2","1","0","1","0","1","0","0","1","2","1","0","0","0","0","2","2","0","1","2","0","0","0","0","0","2","0","1","0"
"2789116 - AMA UBS INTEGRADA VILA NOVA JAGUARE","6","18","16","4","7","13","9","9","19","13","5","7","14","17","10","18","18","14","0","0","0","20","20","19","20","14","14","21","21","24","23","22","11","0","0","0"
"2789124 - UBS V NOVA YORK","4","5","6","7","9","9","10","9","5","1","5","9","0","11","9","14","1","4","3","3","12","12","10","0","2","7","3","1","8","10","3","4","6","5","2","6"
"2789132 - UBS V OLIMPIA MAX PERLMAN","0","2","1","1","0","1","0","0","1","0","0","1","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"2789140 - AMA UBS INTEGRADA VILA PALMEIRAS","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","1","0"
"2789159 - UBS FATIMA DE JESUS VIANA ROSA","8","8","12","8","6","10","11","6","8","6","8","6","5","9","4","6","8","7","12","5","5","4","8","6","3","7","9","1","5","6","2","3","6","0","0","0"
"2789167 - AMA UBS INTEGRADA VILA PEREIRA BARRETO","0","0","0","0","0","0","1","1","0","1","1","2","0","0","4","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0"
"2789175 - AMA UBS INTEGRADA VILA PIAUI","2","5","1","4","5","5","6","4","8","2","3","8","12","6","6","11","5","2","0","0","0","8","11","13","8","6","12","6","7","13","3","6","7","0","0","0"
"2789183 - UBS VILA PIRITUBA","2","7","5","7","2","3","2","2","7","3","6","4","1","4","2","0","0","0","0","0","0","0","0","0","2","2","1","0","0","0","2","5","2","0","0","0"
"2789191 - UBS V PRAIA VITORIO ROLANDO BOCCALETTI","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","3","1","5","0","2","2","1","3","1","3","2","3","2","3","5","3","2","4","3","2"
"2789205 - AMA UBS VILA PREL ANTONIO BERNARDES DE OLIVEIRA","2","1","1","1","2","1","2","0","0","0","2","3","1","6","3","1","0","1","0","3","3","0","2","1","1","0","0","1","2","2","2","1","5","0","1","3"
"2789213 - UBS VILA PROGRESSO JD MONTE ALEGRE","0","1","0","1","1","1","0","1","0","1","1","0","0","5","1","0","1","1","2","0","4","0","1","0","0","2","1","2","0","1","0","0","0","1","1","2"
"2789221 - UBS VILA RENATO","0","1","0","0","0","1","0","1","1","0","0","0","0","0","0","1","3","1","1","1","1","0","1","0","1","1","0","0","0","1","1","0","1","1","1","0"
"2789248 - UBS V ROMANA","7","12","4","3","4","16","4","8","10","3","3","5","3","4","7","4","3","2","9","6","2","2","3","5","5","5","3","4","5","2","3","3","6","4","1","5"
"2789256 - AMA UBS INTEGRADA VILA SONIA","2","2","1","1","0","3","0","3","5","1","2","1","0","0","2","0","1","3","0","0","0","1","0","5","1","2","1","1","4","0","3","2","3","2","0","1"
"2789264 - UBS VILA TEREZINHA","2","10","8","5","7","8","7","4","10","6","3","5","1","7","2","1","0","0","3","4","2","6","3","10","3","4","2","3","4","5","0","0","0","5","4","4"
"2789272 - UBS VILA ZATT","0","1","0","0","0","0","2","1","1","2","1","1","1","2","0","0","1","1","0","1","1","0","0","3","1","0","1","1","0","1","0","1","0","1","1","0"
"2789280 - UBS VARGEM GRANDE","6","3","2","4","4","1","0","9","4","3","3","4","0","1","8","0","0","0","1","0","1","0","2","2","5","2","4","6","2","2","6","4","3","6","4","2"
"2789299 - UBS VARGINHA","7","1","5","14","11","3","8","11","5","17","15","9","11","10","7","2","0","1","20","16","7","10","17","17","19","15","14","11","13","15","4","16","15","0","0","0"
"2789302 - UBS VELEIROS","0","0","0","0","1","1","0","0","2","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","2","0","1","3","0","1","0","0","0"
"2789310 - UBS V COSMOPOLITA","4","8","3","0","0","0","1","3","10","1","1","2","0","0","0","0","1","1","0","0","0","0","0","2","7","6","2","1","3","4","3","7","7","5","4","4"
"2815273 - UBS ZUMBI DOS PALMARES","3","1","0","3","3","0","2","4","2","4","5","2","6","5","4","8","7","4","3","8","3","3","9","9","6","3","3","4","4","7","0","6","5","2","2","2"
"2815451 - AMA UBS PQ FIGUEIRA GRANDE","5","1","1","5","2","2","5","5","1","4","4","1","6","7","4","0","0","0","7","9","3","6","6","5","8","9","7","8","6","8","2","5","6","0","0","0"
"2819856 - UBS UNIAO DE VILA NOVA","16","14","12","17","7","13","21","22","17","17","18","8","17","21","18","18","21","21","5","10","14","2","13","21","2","6","10","1","0","14","1","4","9","3","2","4"
"2825767 - UBS J STA MARGARIDA","1","0","0","0","2","1","0","1","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0"
"3002543 - UBS J PARANAPANEMA","0","0","1","0","2","0","0","1","0","1","0","1","0","1","1","0","1","1","0","1","0","0","0","0","1","0","1","0","2","0","0","0","0","0","0","0"
"3002926 - UBS PREF CELSO AUGUSTO DANIEL","15","11","17","0","0","0","18","18","8","14","16","7","9","15","13","9","13","16","15","9","17","12","9","18","19","16","9","12","12","11","12","20","8","10","9","9"
"3004341 - UBS STO ESTEVAO CARMOSINA","2","4","6","0","2","7","1","3","3","5","1","1","3","3","4","3","8","0","4","4","8","3","2","5","1","4","4","3","2","3","2","1","2","1","4","4"
"3016935 - UBS JARDIM BANDEIRANTES","5","4","3","0","0","0","7","4","5","7","7","5","10","7","6","7","9","7","6","10","5","8","9","9","9","7","12","7","7","13","12","8","3","7","7","7"
"3049213 - UBS CHACARA STA MARIA","2","1","3","0","3","1","1","2","4","2","1","3","0","0","2","2","2","1","1","0","1","1","0","1","2","0","1","3","2","4","1","2","0","1","4","2"
"3074544 - UBS JD SAO CARLOS CIDADE ADEMAR","0","1","1","2","0","1","0","0","1","1","1","0","0","1","0","0","1","1","0","0","0","0","1","0","0","1","2","0","1","0","0","0","0","0","1","1"
"3105504 - UBS RECANTO DOS HUMILDES","15","7","5","7","4","3","5","12","6","7","15","8","10","10","16","13","13","15","8","10","10","5","13","15","4","11","11","3","2","12","0","0","0","13","2","1"
"3121135 - UBS GRAFICOS","9","14","11","0","0","0","7","6","9","10","11","12","5","3","8","12","5","7","11","5","7","14","13","7","11","8","6","8","18","9","8","10","12","0","0","0"
"3219771 - UBS JD DA CONQUISTA II","3","7","4","3","1","3","1","2","8","4","4","1","2","2","4","5","5","5","9","4","4","7","7","5","7","9","2","12","8","5","8","4","13","3","10","7"
"3219887 - UBS CDHU PALANQUE","3","0","2","1","3","2","1","4","3","1","1","3","0","0","4","1","1","1","0","0","0","0","1","3","2","0","2","0","0","1","0","1","1","2","0","0"
"3323331 - UBS JARDIM DAS PEDRAS","0","2","1","0","0","1","1","1","2","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"3359131 - UBS VILA PRUDENTE","8","12","11","3","13","12","8","9","19","11","11","9","15","6","8","20","10","10","10","16","8","6","24","13","9","11","17","9","4","19","0","0","0","7","9","5"
"3385264 - UBS ALMIRANTE DELAMARE","7","3","2","5","5","0","8","8","4","7","12","7","17","12","9","15","10","10","13","18","11","13","13","11","11","16","16","8","12","16","13","11","14","7","6","16"
"3452689 - UBS CAMPO GRANDE","0","0","1","1","0","2","1","0","0","0","1","0","1","0","0","0","1","1","0","1","1","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0"
"3469042 - UBS SANTO ELIAS","2","5","2","1","1","0","1","2","3","0","0","2","3","1","2","3","2","2","4","2","1","4","2","3","8","6","4","5","4","2","7","8","5","3","10","6"
"3503488 - UBS ALTO DE PINHEIROS","0","3","0","0","0","1","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","2","0","0","1","1","4","2","1","1","4","1","1","4","2","1"
"3614948 - UBS LUAR DO SERTAO","0","2","5","0","1","3","0","1","2","0","3","2","0","2","1","0","0","0","0","1","1","1","0","3","1","0","1","1","1","2","0","3","0","1","0","1"
"3651762 - UBS MORRO DOCE","4","2","3","8","7","5","15","7","2","6","9","5","10","9","8","12","8","10","12","13","8","7","12","12","6","12","11","18","11","14","0","0","0","12","10","9"
"3651770 - UBS JARDIM ROSINHA","8","4","4","6","0","5","10","7","0","16","8","5","18","10","6","18","17","7","17","13","8","17","15","11","15","15","14","15","26","15","0","0","0","16","13","22"
"3661660 - UBS INACIO MONTEIRO","14","16","17","0","0","0","22","15","13","17","20","10","14","27","9","16","18","16","24","11","22","15","20","18","12","19","21","15","19","18","19","19","18","17","14","20"
"3661741 - UBS NOVO CAMINHO","4","2","0","5","2","7","12","11","5","8","10","4","15","14","14","14","11","9","13","13","13","11","20","16","7","17","15","12","8","13","11","5","18","8","9","6"
"3689247 - UBS JARDIM IPORA","0","2","0","0","2","1","1","1","3","0","1","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","3","0","0","0","1","0","1"
"3708411 - AMA UBS INTEGRADA VILA CLARA","0","2","0","0","0","0","1","1","1","0","2","0","1","2","0","0","0","1","0","4","1","2","1","0","0","0","1","0","2","1","0","0","0","1","1","1"
"3738582 - AMA UBS INTEGRADA CITY JARAGUA","2","3","2","6","9","7","5","9","6","13","9","12","5","8","9","0","0","0","0","0","0","0","0","0","11","7","5","0","0","0","0","0","0","0","0","0"
"3738604 - AMA UBS INTEGRADA PARQUE MARIA DOMITILA","1","1","1","0","0","3","1","3","4","5","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","3","0","0","0"
"3738647 - AMA UBS INTEGRADA JD DA CONQUISTA III","7","11","12","6","7","9","8","11","9","2","8","10","2","7","8","2","5","9","0","4","8","0","2","3","2","3","4","1","3","7","0","0","3","0","2","1"
"3738663 - AMA UBS INTEGRADA FAZENDA DO CARMO","0","2","0","0","0","0","0","2","3","0","0","0","1","0","0","1","2","1","1","0","2","0","1","1","0","1","1","1","3","3","0","3","1","0","0","0"
"3762831 - UBS VILA CALU","1","2","1","0","1","2","2","1","1","0","0","0","0","1","2","1","2","0","0","0","1","4","0","2","1","0","0","1","2","2","0","0","1","0","2","0"
"3956946 - UBS JARDIM OLINDA","7","8","4","4","8","6","8","10","4","6","6","8","1","3","9","1","6","5","0","2","6","1","4","6","1","0","1","0","2","1","3","1","5","0","1","2"
"3956954 - UBS PARAISOPOLIS II","7","5","2","5","7","3","3","11","5","1","3","5","1","2","9","0","3","4","0","1","3","0","1","6","1","0","1","1","1","1","1","0","3","2","0","0"
"3992101 - UBS CHACARA DO CONDE","2","0","1","4","3","2","4","1","1","9","8","1","7","5","0","0","0","0","7","9","3","10","7","10","14","12","11","20","13","3","14","16","15","19","13","10"
"3996115 - UBS SAO JORGE CIDADE ADEMAR","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0"
"4049799 - UBS COMENDADOR JOSE GONZALEZ","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"4049802 - SAE DST AIDS CIDADE DUTRA","5","1","3","1","2","0","0","1","1","0","1","1","1","2","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","2","2","1","0","0","0","1"
"4049810 - UBS V DAS BELEZAS ALBERTO AMBROSIO","2","0","3","6","2","2","6","3","0","1","5","3","6","6","4","10","2","3","5","6","7","3","8","2","4","5","4","5","5","7","8","1","5","4","6","7"
"4049853 - UBS PQ SAO RAFAEL DR ORA ROSEN","0","5","0","3","2","2","0","2","1","1","0","3","0","1","3","0","0","0","0","0","1","0","2","1","0","1","0","0","0","3","1","0","2","1","0","0"
"4049861 - UBS JARDIM SOUZA","4","7","4","2","0","3","5","4","6","8","5","1","8","5","3","5","8","7","4","9","8","1","5","7","4","5","8","10","1","5","2","5","9","0","0","0"
"4049896 - UBS ALCINA PIMENTEL PIZA","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4049926 - UBS PADRE JOSE DE ANCHIETA","3","0","0","0","1","0","0","0","0","0","0","1","2","0","2","0","0","0","0","0","2","1","0","0","0","3","0","0","1","2","0","0","0","1","1","1"
"4049934 - AMA UBS INTEGRADA JARDIM HELENA","1","0","2","2","3","2","3","1","4","1","6","3","0","5","5","0","0","0","0","0","0","0","1","0","0","0","2","2","1","1","1","2","3","2","3","3"
"4049942 - UBS JD SAO PEDRO FRANCISCO ANTONIO CESARONI","0","0","4","2","0","1","1","1","0","0","0","0","0","1","0","0","0","1","0","2","0","0","0","1","0","1","2","0","0","0","1","1","2","1","0","0"
"4049950 - UBS JOSE BONIFACIO II","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","1","0","0","1","0"
"4049969 - UBS PREFEITO PRESTES MAIA","0","0","3","0","0","0","0","0","1","0","4","1","1","1","0","2","1","0","0","0","1","1","0","0","0","1","2","0","1","1","0","2","0","0","0","0"
"4049977 - UBS CRUZ DAS ALMAS","4","2","0","4","1","5","4","7","3","3","9","2","11","6","4","11","10","10","9","11","5","2","12","8","0","1","0","0","0","0","0","1","1","1","1","0"
"4049985 - AMA UBS INTEGRADA WAMBERTO DIAS DA COSTA","1","0","5","1","1","1","0","1","0","0","0","0","1","0","0","2","0","0","2","1","0","1","1","1","1","0","0","0","0","0","0","0","0","0","1","1"
"4049993 - UBS JARDIM POPULAR DR MATHEUS SANTAMARIA","0","0","0","0","0","0","1","2","1","0","0","2","0","1","1","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","1","1","0","0","0","2"
"4050002 - UBS PEDRO DE SOUZA CAMPOS","5","5","5","0","0","0","0","2","3","2","1","3","3","0","4","2","2","0","0","4","1","0","3","2","1","0","4","4","1","2","0","2","0","1","4","0"
"4050010 - UBS GUAIANASES II","1","3","0","0","0","0","1","0","4","1","0","2","1","3","1","2","0","1","0","0","2","1","2","0","0","0","1","0","3","0","1","2","1","1","0","2"
"4050029 - UBS V REGINA","1","0","1","0","0","0","1","3","0","0","0","0","1","1","0","0","0","0","0","1","1","1","1","1","2","1","0","1","1","2","2","3","1","2","0","2"
"4050037 - UBS JARDIM COLORADO DR JOSE PIRES","0","2","3","0","2","3","0","0","2","0","1","1","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","1","2"
"4050045 - UBS J SOARES","18","9","16","0","0","0","10","19","10","16","23","20","14","15","15","25","18","20","24","16","16","25","28","19","21","22","22","23","20","27","17","20","24","26","21","21"
"4050053 - UBS CHACARA SANTANA","4","8","9","1","0","3","3","5","7","9","3","1","11","4","6","8","6","3","16","10","2","7","10","5","10","18","12","6","10","9","6","8","20","0","0","0"
"4050061 - UBS RIO CLARO","3","2","1","1","1","1","1","1","3","0","0","1","1","1","3","4","2","2","4","1","3","0","5","1","2","4","0","2","1","8","1","3","5","0","0","0"
"4050088 - AMA UBS INTEGRADA JD BRASILIA","1","0","3","0","0","0","1","0","1","0","0","1","2","0","0","0","0","0","0","2","1","0","0","0","2","3","1","2","0","1","0","1","1","0","1","4"
"4050118 - UBS JARDIM THOMAS","5","2","0","3","0","0","3","4","3","2","3","0","4","1","4","2","5","3","7","5","8","6","4","6","3","6","4","0","2","3","4","6","8","2","2","3"
"4050126 - UBS V RAMOS DR LUIS AUGUSTO DE CAMPOS","1","5","2","7","1","6","4","4","7","9","7","2","11","5","2","8","9","8","20","8","6","9","8","5","8","16","13","8","12","8","31","21","26","32","12","21"
"4050134 - UBS J N SRA DO CARMO","2","0","2","4","3","4","3","4","3","5","8","6","14","17","9","22","14","9","13","12","19","18","23","11","12","14","12","15","13","21","19","10","13","8","13","14"
"4050142 - AMA UBS INTEGRADA JOSE BONIFACIO III DRA LUCY MAYUMI UDAKIRI","1","1","0","0","1","2","1","0","1","1","0","4","1","0","2","1","0","0","1","1","1","4","0","1","0","0","0","0","1","1","0","1","1","0","1","1"
"4050150 - UBS PARELHEIROS","0","2","3","2","1","4","0","0","1","1","3","2","1","0","0","2","2","2","1","0","1","1","2","2","0","1","1","0","2","0","0","1","0","0","0","0"
"4050177 - AMA UBS INTEGRADA CASTRO ALVES","0","0","0","0","0","0","1","0","1","2","0","0","0","1","1","0","2","1","0","1","1","1","1","0","0","0","2","1","3","1","0","0","1","0","0","0"
"4050185 - AMA UBS JARDIM ALFREDO","6","2","3","7","1","3","7","9","2","12","6","3","9","7","7","0","0","0","14","8","9","10","9","15","3","14","7","6","11","10","8","2","11","0","0","0"
