"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2788365 - AMA UBS PQ NOVO STO AMARO","17","36","36","18","16","19","25","20","27","0","0","0","0","0","0","0","0","1","2","1","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0"
"2788373 - UBS PARQUE PERUCHE","22","25","20","17","12","17","19","16","10","0","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","2","0","0","1","1","0","0","1","0","0","1"
"2788381 - UBS PARQUE REGINA PERINA ALVES TEIXEIRA","26","27","26","16","22","20","36","27","25","11","8","13","12","16","15","3","22","8","7","12","23","6","1","13","11","8","14","3","5","2","6","8","6","4","5","8"
"2788403 - UBS PARQUE RESIDENCIAL COCAIA INDEPENDENTE","60","56","61","23","24","31","21","29","32","0","0","1","0","3","0","0","0","2","0","0","0","0","1","0","0","3","0","7","6","3","4","6","2","4","6","3"
"2788411 - UBS STA MADALENA","10","6","11","8","9","7","6","5","6","0","0","0","1","1","0","0","0","0","1","0","2","0","1","0","0","1","0","1","1","1","0","0","2","1","1","1"
"2788438 - UBS IACAPE JD PLANALTO","21","20","25","19","12","17","27","25","15","6","4","8","7","8","6","6","5","2","3","7","6","3","5","5","1","4","7","2","2","3","4","0","4","1","2","2"
"2788446 - UBS PQ STA RITA","22","26","20","23","15","31","34","34","26","22","16","21","25","20","15","16","20","4","10","17","20","25","19","19","21","14","29","14","13","24","20","20","11","14","12","15"
"2788454 - AMA UBS PQ STO ANTONIO","49","54","49","38","49","37","45","37","33","1","1","0","1","2","4","2","0","4","2","6","3","0","5","6","38","28","45","12","14","22","4","4","7","2","7","3"
"2788470 - UBS REAL PQ PAULO MANGABEIRA ALBERNAZ FILHO","16","25","25","14","14","18","16","26","15","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","0","0","1","1","0"
"2788489 - UBS RECANTO VERDE DO SOL","39","43","43","25","21","30","38","23","32","8","11","6","6","9","8","3","8","9","3","6","13","1","3","8","3","5","7","2","1","6","1","3","6","1","1","1"
"2788497 - UBS REUNIDAS II","28","26","22","18","19","13","21","28","30","1","2","1","2","1","3","1","1","1","0","0","1","0","1","0","2","1","1","1","2","1","0","2","1","1","2","0"
"2788500 - UBS RIO PEQUENO PAULO DE BARROS FRANCA","14","18","27","17","22","28","23","20","12","1","1","3","0","3","0","1","0","0","0","0","0","0","1","0","1","0","1","0","1","2","0","0","0","0","0","1"
"2788519 - UBS SACOMA","47","61","60","50","48","41","36","32","43","0","2","2","1","1","1","0","5","3","0","0","0","0","3","2","3","8","2","2","0","4","2","2","8","15","3","0"
"2788527 - AMA UBS INTEGRADA JD SAO FRANCISCO II","46","39","48","32","28","29","34","36","33","0","2","0","1","3","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2788535 - UBS SAO MATEUS NAIR ALVES DE REZENDE NORIMBENI","36","41","43","31","25","29","31","27","36","1","0","0","0","0","2","2","1","1","0","1","0","2","0","2","4","1","0","5","4","0","7","5","0","4","5","3"
"2788543 - AMA UBS INTEGRADA SAO VICENTE DE PAULA","23","27","35","15","27","22","24","31","24","1","1","0","0","0","0","0","1","2","0","0","0","0","1","0","1","1","2","0","0","3","0","0","0","0","0","1"
"2788551 - UBS DR SERGIO CHADDAD","24","29","25","21","24","27","32","15","21","0","0","0","0","0","0","0","0","1","0","0","1","2","1","0","0","0","0","0","1","0","0","0","0","1","0","0"
"2788578 - UBS INDIANOPOLIS SIGMUND FREUD","14","26","21","12","14","17","12","7","13","0","0","0","0","0","0","0","1","2","0","1","1","1","0","0","1","1","2","1","1","1","0","0","2","0","0","0"
"2788586 - UBS SILMARYA REJANE MARCOLINO SOUZA","50","51","52","25","26","30","51","50","39","13","6","3","19","14","12","40","22","15","39","22","18","23","32","22","23","39","17","35","35","29","16","20","34","12","30","27"
"2788594 - AMA UBS INTEGRADA MASSAGISTA MARIO AMERICO","19","22","25","13","14","13","10","13","8","0","1","2","0","0","2","1","0","0","1","3","1","1","2","1","0","0","0","0","1","1","0","1","1","0","0","0"
"2788608 - UBS STA INES","18","26","35","15","15","10","26","16","21","1","13","8","6","6","6","10","8","11","13","9","8","3","10","7","0","11","10","2","3","11","1","1","9","2","2","4"
"2788616 - UBS STA LUCIA","26","38","35","27","21","24","32","30","34","1","0","1","0","0","0","1","0","0","2","2","0","0","1","1","0","1","2","2","2","1","0","0","1","0","1","3"
"2788624 - UBS STA LUZIA","30","27","25","13","16","13","23","17","21","5","5","6","5","9","8","6","5","4","6","4","4","12","10","7","6","11","9","4","13","9","6","8","13","0","0","0"
"2788632 - UBS VILA SANTA MARIA","20","24","33","14","14","24","15","17","12","2","2","3","4","1","3","3","2","0","3","7","2","7","7","4","3","7","8","13","7","10","2","8","6","11","11","6"
"2788640 - UBS SANTO AMARO DR SERGIO VILLACA BRAGA","28","17","17","13","10","11","18","9","11","0","0","0","0","1","0","0","2","1","0","0","0","0","0","1","3","1","1","0","1","1","0","3","0","0","0","0"
"2788659 - UBS THERSIO VENTURA","16","20","26","15","18","17","15","19","14","3","1","2","7","8","12","13","6","4","7","10","10","11","19","10","20","11","8","18","18","17","17","19","12","10","18","14"
"2788667 - UBS UNIAO DAS VILAS DE TAIPAS","58","56","63","36","42","34","59","48","40","1","1","0","2","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2788675 - UBS V ANASTACIO","11","18","13","8","8","10","4","4","7","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","1","1","0","2","0","0","0","0","2","0","1"
"2788683 - UBS V ANGLO JOSE SERRA RIBEIRO","10","12","15","8","5","14","19","13","9","0","1","0","0","1","0","0","1","1","0","0","0","1","1","0","0","0","2","0","1","1","0","0","0","0","0","2"
"2788691 - AMA UBS INTEGRADA V ANTONIETA","27","41","38","21","25","29","22","23","27","0","0","1","2","3","3","1","1","0","0","0","0","1","0","1","0","1","0","0","0","4","0","0","0","3","0","0"
"2788705 - UBS V APARECIDA","27","15","24","10","17","14","15","18","11","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","2","0","0","0"
"2788713 - UBS V ARAPUA","9","21","20","21","19","11","19","9","19","1","0","1","0","1","2","1","1","0","0","0","0","0","1","1","0","1","0","1","0","1","1","0","0","0","2","1"
"2788721 - UBS VILA ARICANDUVA","19","25","12","8","10","14","10","15","22","1","0","0","0","1","1","0","0","0","0","1","1","2","0","0","1","0","1","0","2","0","0","3","1","0","1","1"
"2788748 - UBS V ARRIETE DECIO PACHECO PEDROSO","28","16","28","19","14","11","17","26","21","0","0","0","0","1","0","1","0","3","0","1","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0"
"2788756 - AMA UBS INTEGRADA VILA BARBOSA","17","26","31","20","17","19","12","13","18","0","1","5","2","0","2","3","2","1","2","3","0","2","3","2","4","1","2","2","3","4","4","3","4","1","0","0"
"2788764 - UBS V BORGES","29","26","40","16","28","20","33","24","19","0","0","2","1","1","2","0","1","3","0","0","0","2","1","1","2","1","0","2","5","2","0","0","0","1","3","5"
"2788772 - AMA UBS INTEGRADA VL CARMOSINA","27","39","31","30","20","32","24","20","25","1","2","0","0","0","0","0","0","2","1","0","0","0","2","0","0","1","0","1","0","2","0","0","2","0","0","0"
"2788780 - UBS VILA CHABILANDIA","34","46","42","24","26","46","34","29","33","1","2","0","1","0","1","1","0","3","0","1","0","2","2","2","1","2","3","0","3","3","0","1","0","0","0","0"
"2788799 - UBS V CONSTANCIA VICENTE OCTAVIO GUIDA","22","23","25","20","18","17","19","16","34","0","1","0","1","0","2","0","0","1","0","0","1","0","0","0","0","1","2","0","0","0","1","0","0","0","0","0"
"2788802 - UBS V CURUCA","18","32","29","14","16","17","18","21","25","14","10","14","2","13","6","5","9","8","7","4","16","12","7","11","14","11","6","9","13","10","12","14","9","0","0","0"
"2788810 - UBS VILA DALVA ENG GUILHERME H PINTO COELHO","30","25","22","17","16","11","19","21","19","2","1","3","1","1","3","4","2","2","0","0","0","2","4","2","6","9","8","16","18","22","7","9","14","12","13","15"
"2788829 - UBS V DAS MERCES","24","33","21","26","29","21","31","21","24","0","2","1","3","1","3","0","1","2","0","0","0","0","1","2","0","1","3","0","2","0","3","0","1","0","0","0"
"2788837 - UBS VILA DIONISIA","57","57","55","53","48","42","49","41","38","0","0","0","2","0","0","0","0","0","2","6","0","4","7","4","3","4","4","1","1","3","0","0","1","3","1","0"
"2788845 - UBS VILA EDE","21","24","26","14","12","18","13","9","22","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","2","0","1","0","0","0","1","2","0"
"2788853 - UBS VILA ESPANHOLA","21","27","28","17","19","12","31","25","25","2","3","0","4","1","3","11","0","1","7","5","6","6","11","0","15","11","6","13","9","15","20","15","11","12","9","11"
"2788861 - UBS VILA ESPERANCA DR CASSIO BITENCOURT FILHO","28","33","22","25","21","25","17","20","30","1","0","0","0","0","1","0","0","1","0","0","0","0","0","2","6","3","2","5","3","1","22","5","4","7","4","2"
"2788888 - UBS VILA ESPERANCA DR EMILIO SANTIAGO DE OLIVEIRA","26","23","13","26","13","18","16","19","13","0","0","2","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","1","2","0","1","1","0","0"
"2788896 - UBS V FORMOSA II","11","18","13","14","18","16","9","7","19","2","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1","0","2","1","1","0","0","0","0","1","1","0"
"2788918 - UBS V FORMOSA I DR ANTONIO DA SILVEIRA E OLIVEIRA","22","21","21","23","26","13","17","18","11","0","2","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","2","2","1","0","0","0","0","1","1"
"2788926 - UBS VILA GRANADA DR ALFREDO FERREIRA PAULINO FILHO","9","17","13","21","16","15","22","6","16","0","0","3","0","4","0","0","0","0","0","0","2","0","0","1","0","1","0","0","0","0","1","1","0","0","0","1"
"2788934 - UBS VILA GUACURI CICERO SERGIO CAVALCANTE","27","25","22","5","12","15","26","25","12","0","1","1","0","0","0","0","1","1","0","0","0","0","0","1","0","1","0","0","1","1","0","0","1","0","0","2"
"2788942 - UBS VILA GUARANI","17","39","36","19","18","19","25","15","25","0","2","2","2","0","0","0","0","2","0","0","0","0","1","0","2","0","3","1","0","0","0","0","0","1","1","0"
"2788950 - AMA UBS INTEGRADA VILA GUILHERME","34","44","34","20","22","31","20","20","24","0","0","0","1","0","0","0","0","2","0","1","1","1","0","0","1","0","1","2","3","0","0","0","2","0","3","1"
"2788969 - UBS VILA GUILHERMINA DR AMERICO RASPA NETO","11","12","16","9","13","8","10","7","12","1","2","1","0","0","0","0","0","1","0","1","0","0","1","0","2","0","1","2","1","3","2","3","2","2","1","3"
"2788977 - UBS VILA IMPERIO DRA GILDA TERA TAHIRA","32","31","32","19","20","17","38","31","30","0","0","0","0","1","0","0","1","0","0","0","1","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0"
"2788985 - UBS V IPOJUCA WANDA COELHO DE MORAES","10","17","8","10","5","12","7","7","15","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","2","0","0","0","0","1","2"
"2788993 - UBS VILA IZOLINA MAZZEI","30","36","34","24","11","20","28","31","29","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","1","1","1","0","0","0","0","1","0"
"2789000 - UBS VILA JACUI","19","27","28","17","15","15","23","19","29","0","0","0","0","0","0","0","1","0","0","2","0","0","1","3","0","1","2","0","0","3","0","1","1","0","1","1"
"2789019 - UBS V JAGUARA","26","35","29","11","19","15","18","19","29","0","2","4","4","2","1","3","2","3","0","0","0","0","4","1","5","10","2","3","1","5","0","0","0","1","2","3"
"2789027 - UBS VILA MAGGI","17","21","22","21","17","19","32","15","19","0","0","0","2","0","0","0","1","0","0","2","0","0","1","1","0","0","2","0","2","4","1","1","1","1","0","1"
"2789035 - UBS VILA MANGALOT","19","12","14","13","9","5","10","13","7","0","1","0","0","0","0","0","1","0","1","0","1","1","0","0","0","1","0","0","2","0","0","0","1","0","0","2"
"2789043 - UBS VILA MATILDE DR RUBENS DO VAL","31","40","28","22","22","21","24","22","29","0","0","0","0","0","0","0","1","2","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","1"
"2789051 - AMA UBS INTEGRADA VILA MEDEIROS","26","30","28","24","13","21","24","25","23","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","1","0","4","3","1","0","0","0","4","0","0"
"2789078 - AMA UBS VILA MISSIONARIA","54","43","43","33","23","34","33","38","36","0","1","0","1","2","1","0","1","3","0","0","0","2","1","0","0","2","0","1","2","1","4","0","1","2","1","0"
"2789086 - AMA UBS INTEGRADA V MORAES JOAO PAULO BOTELHO VIEIRA","29","23","27","16","20","21","19","24","17","1","1","5","2","2","3","1","1","1","0","0","0","0","1","1","0","1","2","0","0","4","0","0","0","0","0","1"
"2789094 - UBS V NOSSA SENHORA APARECIDA","13","31","18","17","16","15","22","15","21","0","0","0","0","0","2","0","0","0","0","0","0","1","0","1","0","0","0","1","2","0","1","1","0","0","0","0"
"2789108 - UBS V NOVA GALVAO","29","18","34","21","17","17","30","31","11","2","1","1","1","3","2","1","2","0","2","1","3","1","1","4","0","0","1","0","0","1","1","0","1","0","0","3"
"2789116 - AMA UBS INTEGRADA VILA NOVA JAGUARE","53","69","57","42","34","41","39","24","54","21","17","23","17","24","21","21","23","23","0","0","0","21","17","23","11","28","21","18","17","33","0","0","0","8","16","28"
"2789124 - UBS V NOVA YORK","18","19","13","20","15","21","12","10","13","6","14","8","7","9","11","14","9","12","0","0","0","4","18","6","6","4","6","11","6","18","0","0","0","9","8","3"
"2789132 - UBS V OLIMPIA MAX PERLMAN","9","14","7","24","20","12","7","6","9","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","1","0","0","1","0","1","0","0","2"
"2789140 - AMA UBS INTEGRADA VILA PALMEIRAS","19","22","14","12","17","12","18","11","16","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"2789159 - UBS FATIMA DE JESUS VIANA ROSA","17","27","33","25","13","15","23","18","22","0","0","0","0","0","0","4","0","0","1","0","0","4","4","0","8","2","0","10","10","5","5","10","1","8","10","7"
"2789167 - AMA UBS INTEGRADA VILA PEREIRA BARRETO","21","22","17","14","13","12","10","13","20","0","0","0","1","0","1","0","1","0","0","2","2","2","1","2","0","0","3","0","0","0","1","0","0","0","0","2"
"2789175 - AMA UBS INTEGRADA VILA PIAUI","26","20","37","13","12","17","6","8","18","11","5","6","8","4","8","12","8","3","0","0","0","3","3","8","4","1","7","7","4","5","0","0","0","5","6","2"
"2789183 - UBS VILA PIRITUBA","22","37","27","24","19","25","30","15","25","0","0","2","2","0","2","0","0","0","1","1","1","1","1","1","0","2","2","3","3","2","3","5","2","2","2","6"
"2789191 - UBS V PRAIA VITORIO ROLANDO BOCCALETTI","7","3","12","4","9","10","6","2","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2789205 - AMA UBS VILA PREL ANTONIO BERNARDES DE OLIVEIRA","22","32","29","29","38","19","37","26","35","0","2","1","1","0","2","2","1","3","1","1","1","1","0","1","0","4","0","0","1","1","1","0","3","1","2","0"
"2789213 - UBS VILA PROGRESSO JD MONTE ALEGRE","27","35","29","24","18","23","25","18","19","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","1","0","0","0","0","0","2","1","0","0","0"
"2789221 - UBS VILA RENATO","16","15","16","21","6","11","12","13","17","1","2","0","0","3","1","2","1","1","1","2","4","2","1","1","0","0","0","0","0","1","0","0","1","1","0","0"
"2789248 - UBS V ROMANA","20","15","12","13","15","16","14","14","10","0","1","0","4","2","4","6","0","2","0","0","0","12","3","0","9","10","3","13","10","5","0","0","0","4","13","8"
"2789256 - AMA UBS INTEGRADA VILA SONIA","41","46","57","36","32","43","40","41","44","0","0","1","1","0","8","1","0","0","2","3","1","2","0","0","0","3","2","3","3","0","0","0","0","0","2","3"
"2789264 - UBS VILA TEREZINHA","23","18","24","18","15","10","16","19","7","0","0","0","1","0","1","3","0","0","0","1","0","1","5","0","5","2","0","9","0","1","8","6","3","4","8","0"
"2789272 - UBS VILA ZATT","20","22","24","18","14","18","24","16","18","1","0","0","0","0","1","0","1","1","0","0","0","0","0","3","0","1","0","1","0","2","1","0","2","0","2","0"
"2789280 - UBS VARGEM GRANDE","30","40","46","33","26","13","28","27","36","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","1","0","0","2","1","5","1","1","5","0","6"
"2789299 - UBS VARGINHA","29","24","26","23","20","26","18","35","32","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","1","2","11","7","6","13","10","8","14","7","5"
"2789302 - UBS VELEIROS","15","24","28","23","23","19","26","19","29","0","0","0","2","2","1","0","0","1","0","3","1","0","0","0","0","0","4","1","0","1","0","0","1","0","1","0"
"2789310 - UBS V COSMOPOLITA","22","22","14","16","6","8","9","21","14","3","8","4","2","3","5","2","5","7","2","3","4","3","6","8","2","2","0","6","3","5","8","2","3","0","0","0"
"2815273 - UBS ZUMBI DOS PALMARES","13","25","24","8","19","13","8","8","22","1","0","1","0","2","0","1","2","3","0","0","1","6","3","8","14","4","11","5","5","7","3","3","2","3","0","1"
"2815451 - AMA UBS PQ FIGUEIRA GRANDE","18","27","26","16","24","26","25","21","25","0","0","2","0","0","0","1","0","1","0","1","0","4","4","1","9","10","14","11","13","8","1","2","3","3","2","1"
"2819856 - UBS UNIAO DE VILA NOVA","38","40","40","35","24","37","41","32","37","7","9","12","23","24","12","18","16","20","9","21","14","13","20","16","10","9","22","10","15","26","10","11","10","2","9","11"
"2825767 - UBS J STA MARGARIDA","13","25","18","19","11","9","11","17","21","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1"
"3002543 - UBS J PARANAPANEMA","34","36","43","23","17","27","34","29","31","1","0","1","1","1","1","0","1","0","0","1","1","0","0","1","0","0","2","0","0","2","0","0","1","2","0","0"
"3002926 - UBS PREF CELSO AUGUSTO DANIEL","33","30","31","18","13","28","33","31","31","23","20","10","26","28","13","20","17","21","9","6","11","16","21","21","20","21","17","12","23","22","12","14","21","0","0","0"
"3004341 - UBS STO ESTEVAO CARMOSINA","15","14","7","7","6","9","17","12","9","5","2","0","6","3","2","4","6","6","3","3","1","4","4","7","6","6","6","6","7","5","3","5","5","0","0","0"
"3016935 - UBS JARDIM BANDEIRANTES","8","10","11","20","19","18","11","6","9","0","4","5","4","2","1","1","3","2","0","2","3","2","5","2","2","1","5","0","5","6","6","2","2","0","0","0"
"3049213 - UBS CHACARA STA MARIA","35","43","30","23","20","16","27","22","28","1","0","3","2","3","2","0","0","3","0","3","1","0","0","1","3","1","0","2","2","1","1","1","3","1","2","2"
"3074544 - UBS JD SAO CARLOS CIDADE ADEMAR","14","32","21","13","18","16","24","14","30","1","0","1","1","0","1","1","1","0","0","1","0","0","1","1","1","0","0","1","1","0","1","1","0","0","1","1"
"3105504 - UBS RECANTO DOS HUMILDES","51","68","51","36","38","23","39","39","40","0","4","0","1","1","3","1","2","3","1","1","0","2","0","3","1","0","1","2","4","1","2","2","1","3","2","4"
"3121135 - UBS GRAFICOS","22","16","16","14","14","12","18","18","13","4","8","5","5","1","7","5","6","8","3","7","3","10","7","6","12","8","10","10","6","2","5","8","5","8","11","10"
"3219771 - UBS JD DA CONQUISTA II","15","27","24","10","15","13","18","13","21","5","0","1","3","4","0","4","8","1","3","3","4","2","4","8","3","5","2","5","5","7","6","3","2","1","3","5"
"3219887 - UBS CDHU PALANQUE","23","22","19","11","13","13","15","23","17","5","3","9","3","6","8","1","6","4","0","3","2","0","1","6","1","0","4","0","2","1","0","1","1","1","1","2"
"3323331 - UBS JARDIM DAS PEDRAS","26","39","34","25","18","26","25","15","26","1","2","2","1","0","0","0","1","3","1","1","1","0","1","2","1","0","0","0","1","2","0","0","1","0","2","0"
"3359131 - UBS VILA PRUDENTE","42","35","27","41","30","40","44","28","23","11","12","6","17","13","2","13","13","5","16","15","16","8","10","14","14","19","13","15","10","14","13","11","11","12","17","13"
"3385264 - UBS ALMIRANTE DELAMARE","30","37","28","29","21","26","36","28","32","0","1","0","1","3","1","1","0","0","0","0","0","0","3","1","0","0","1","1","2","1","0","0","0","2","0","0"
"3446905 - COORD REGIONAL DE SAUDE OESTE","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3452689 - UBS CAMPO GRANDE","23","31","32","30","30","28","26","27","26","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","1","0","0","0","1","0","0","2","0"
"3469042 - UBS SANTO ELIAS","10","14","10","55","19","56","37","12","22","1","1","1","1","1","1","0","2","1","4","2","1","2","0","1","0","4","3","0","2","0","2","1","4","1","0","3"
"3503488 - UBS ALTO DE PINHEIROS","5","2","8","3","4","2","7","7","5","0","0","0","2","0","1","4","1","2","0","0","0","1","0","1","0","3","0","2","1","0","0","0","0","1","1","1"
"3561186 - UBS VERA POTY","3","4","3","4","6","5","4","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3614948 - UBS LUAR DO SERTAO","32","23","30","25","17","25","24","29","25","0","0","1","2","4","3","0","3","5","0","2","2","0","2","1","1","3","4","2","0","2","0","1","3","2","5","1"
"3651762 - UBS MORRO DOCE","32","36","52","29","25","33","42","34","34","1","1","0","2","2","1","1","1","2","1","0","2","0","1","0","1","4","0","0","1","1","0","1","6","6","3","4"
"3651770 - UBS JARDIM ROSINHA","25","36","25","22","21","32","22","20","22","0","1","0","0","0","1","0","1","0","0","0","2","1","0","2","0","0","0","1","2","0","0","1","3","1","1","1"
"3661660 - UBS INACIO MONTEIRO","31","32","25","27","30","27","34","30","25","3","6","5","11","12","6","19","5","11","29","12","11","19","18","4","12","28","11","13","24","25","9","10","25","9","10","21"
"3661741 - UBS NOVO CAMINHO","16","31","46","21","23","28","18","14","21","0","0","0","1","2","1","1","1","0","1","3","2","13","14","13","19","13","15","21","14","17","3","1","3","1","4","0"
"3689247 - UBS JARDIM IPORA","21","28","18","10","12","14","21","16","16","0","1","1","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","2","0","0","1","2","0"
"3708411 - AMA UBS INTEGRADA VILA CLARA","30","40","33","30","28","26","33","22","20","0","0","1","0","3","0","0","1","0","2","0","1","0","0","1","1","1","1","1","0","1","0","0","1","0","0","2"
"3738582 - AMA UBS INTEGRADA CITY JARAGUA","30","43","43","20","20","34","0","0","0","0","0","1","1","1","0","0","1","2","0","2","2","0","0","1","1","1","1","5","5","0","2","2","2","4","4","4"
"3738604 - AMA UBS INTEGRADA PARQUE MARIA DOMITILA","30","40","29","22","29","17","34","28","32","1","0","1","0","2","1","2","0","0","0","1","1","1","1","0","0","1","1","2","1","2","1","2","1","0","4","0"
"3738647 - AMA UBS INTEGRADA JD DA CONQUISTA III","24","24","23","14","14","21","9","15","22","0","1","0","9","3","2","8","6","9","8","11","5","2","8","5","5","6","6","1","3","1","5","6","6","0","0","0"
"3738663 - AMA UBS INTEGRADA FAZENDA DO CARMO","39","48","62","34","24","48","47","42","44","0","0","0","1","0","3","0","1","2","0","1","1","0","2","1","0","2","2","2","0","2","4","0","0","0","2","2"
"3762831 - UBS VILA CALU","20","34","25","15","12","26","21","20","26","2","1","1","6","6","5","2","1","2","1","1","0","1","1","3","2","2","6","1","4","2","0","2","3","0","2","1"
"3913007 - CS ESCOLA BARRA FUNDA ALEXANDRE VRANJAC","11","21","16","13","12","12","16","15","16","12","20","10","11","13","19","19","11","19","19","15","17","0","4","3","0","0","0","0","0","0","0","0","0","0","0","0"
"3956946 - UBS JARDIM OLINDA","23","30","18","26","21","20","30","26","25","1","1","1","1","3","2","1","1","2","0","2","1","0","1","1","1","1","2","5","4","3","6","3","6","8","5","8"
"3956954 - UBS PARAISOPOLIS II","42","33","48","26","26","25","34","35","33","0","1","2","0","0","0","1","0","2","1","1","1","0","2","2","0","1","3","2","4","2","3","2","4","7","3","3"
"3992101 - UBS CHACARA DO CONDE","27","32","34","17","18","12","21","20","16","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","3","0","2","1","1","2","1","2"
"3996115 - UBS SAO JORGE CIDADE ADEMAR","20","31","24","16","17","11","19","23","22","0","0","1","0","0","0","0","0","3","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"4049799 - UBS COMENDADOR JOSE GONZALEZ","12","17","24","18","14","18","24","19","17","0","2","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","3","0"
"4049802 - SAE DST AIDS CIDADE DUTRA","1","1","0","0","1","0","2","1","1","0","0","0","0","0","0","3","1","3","1","1","0","2","2","2","0","0","0","1","2","0","1","0","1","1","1","0"
"4049810 - UBS V DAS BELEZAS ALBERTO AMBROSIO","34","42","41","22","26","27","26","29","24","0","0","0","2","1","0","0","0","0","2","2","1","0","1","1","10","7","8","4","1","5","3","3","3","2","3","2"
"4049853 - UBS PQ SAO RAFAEL DR ORA ROSEN","32","31","25","21","20","15","30","24","23","1","2","2","0","1","1","1","0","1","2","0","2","2","2","0","0","3","2","3","3","5","3","0","2","1","2","4"
"4049861 - UBS JARDIM SOUZA","31","35","35","23","26","18","24","35","25","0","0","0","2","1","1","0","0","0","0","2","0","0","0","0","5","6","8","1","1","1","6","3","3","2","3","3"
"4049896 - UBS ALCINA PIMENTEL PIZA","6","9","12","4","5","5","2","3","7","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4049926 - UBS PADRE JOSE DE ANCHIETA","16","20","17","13","12","12","21","16","17","0","1","0","1","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0"
"4049934 - AMA UBS INTEGRADA JARDIM HELENA","77","80","65","62","48","51","69","67","60","1","4","2","1","4","3","0","4","5","4","2","6","3","2","1","1","4","1","1","2","4","2","3","3","2","5","3"
"4049942 - UBS JD SAO PEDRO FRANCISCO ANTONIO CESARONI","23","31","28","20","25","20","25","23","32","1","0","0","0","1","0","0","0","2","1","0","0","0","0","1","0","0","1","1","1","1","0","1","0","0","0","0"
"4049950 - UBS JOSE BONIFACIO II","18","21","15","27","15","13","19","12","9","1","2","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","0","1","0","1","0","0","0"
"4049969 - UBS PREFEITO PRESTES MAIA","39","35","45","39","18","32","34","30","33","0","0","0","0","2","0","0","0","1","1","3","1","1","1","0","0","0","2","2","1","1","0","0","0","0","1","1"
"4049977 - UBS CRUZ DAS ALMAS","21","25","22","11","17","16","20","22","29","0","0","1","1","1","0","3","0","0","0","0","0","1","1","0","0","1","1","0","2","1","3","1","2","1","1","3"
"4049985 - AMA UBS INTEGRADA WAMBERTO DIAS DA COSTA","14","20","16","17","17","17","14","6","15","0","1","0","0","1","1","0","1","1","0","1","1","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0"
"4049993 - UBS JARDIM POPULAR DR MATHEUS SANTAMARIA","12","21","19","14","9","15","16","11","11","0","0","0","0","1","0","0","0","0","1","1","0","1","0","1","0","1","1","2","1","0","2","1","1","1","3","0"
"4050002 - UBS PEDRO DE SOUZA CAMPOS","22","27","19","23","13","16","24","22","27","1","0","1","3","0","3","7","5","5","4","5","0","5","6","5","4","7","5","2","4","10","6","5","5","3","2","7"
