"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2788691 - AMA UBS INTEGRADA V ANTONIETA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29","42","0","31","28","0","24","29","0","28","30","0","25","20","0"
"2788705 - UBS V APARECIDA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","21","0","23","20","0","24","15","0","18","23","0","17","19","0"
"2788713 - UBS V ARAPUA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","9","0","7","14","0","12","9","0","18","8","0","11","13","0"
"2788721 - UBS VILA ARICANDUVA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","2","0","1","2","0","2","0","0","10","12","0"
"2788748 - UBS V ARRIETE DECIO PACHECO PEDROSO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4","0"
"2788756 - AMA UBS INTEGRADA VILA BARBOSA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","20","0","28","18","0","15","16","0","0","0","0","15","12","0"
"2788764 - UBS V BORGES","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","19","0","19","28","0","10","15","0","1","1","0","12","15","0"
"2788772 - AMA UBS INTEGRADA VL CARMOSINA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","20","0","23","27","0","16","28","0","28","23","0","15","15","0"
"2788780 - UBS VILA CHABILANDIA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34","33","0","32","43","0","36","41","0","33","36","0","37","32","0"
"2788799 - UBS V CONSTANCIA VICENTE OCTAVIO GUIDA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"2788802 - UBS V CURUCA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39","27","0","19","29","0","22","36","0","23","25","0","19","19","0"
"2788810 - UBS VILA DALVA ENG GUILHERME H PINTO COELHO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","20","0","12","21","0","16","20","0","14","16","0","9","17","0"
"2788829 - UBS V DAS MERCES","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","31","0","14","28","0","24","29","0","36","25","0","32","22","0"
"2788837 - UBS VILA DIONISIA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","52","60","0","53","72","0","68","65","0","65","62","0","56","62","0"
"2788845 - UBS VILA EDE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","27","0","16","33","0","30","24","0","23","15","0","24","24","0"
"2788853 - UBS VILA ESPANHOLA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26","28","0","23","24","0","25","27","0","23","16","0","21","19","0"
"2788861 - UBS VILA ESPERANCA DR CASSIO BITENCOURT FILHO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","15","0","18","33","0","30","22","0","19","23","0","20","26","0"
"2788888 - UBS VILA ESPERANCA DR EMILIO SANTIAGO DE OLIVEIRA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10","0","12","10","0","13","12","0","16","9","0","13","15","0"
"2788896 - UBS V FORMOSA II","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","6","0","13","16","0","16","10","0","16","15","0","12","15","0"
"2788918 - UBS V FORMOSA I DR ANTONIO DA SILVEIRA E OLIVEIRA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27","35","0","22","31","0","37","24","0","39","38","0","40","49","0"
"2788926 - UBS VILA GRANADA DR ALFREDO FERREIRA PAULINO FILHO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","29","0","31","28","0","26","30","0","35","34","0","26","30","0"
"2788934 - UBS VILA GUACURI CICERO SERGIO CAVALCANTE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31","14","0","19","24","0","24","27","0","22","23","0","15","19","0"
"2788942 - UBS VILA GUARANI","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26","33","0","37","38","0","27","30","0","48","44","0","29","36","0"
"2788950 - AMA UBS INTEGRADA VILA GUILHERME","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"2788969 - UBS VILA GUILHERMINA DR AMERICO RASPA NETO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","17","0","20","13","0","13","15","0","25","21","0","15","15","0"
"2788977 - UBS VILA IMPERIO DRA GILDA TERA TAHIRA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34","21","0","21","30","0","21","31","0","21","24","0","19","25","0"
"2788985 - UBS V IPOJUCA WANDA COELHO DE MORAES","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","16","0","12","15","0","16","8","0","18","15","0"
"2788993 - UBS VILA IZOLINA MAZZEI","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","35","0","22","38","0","33","16","0","22","15","0","31","32","0"
"2789000 - UBS VILA JACUI","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","23","0","30","24","0","18","20","0","27","26","0","16","16","0"
"2789019 - UBS V JAGUARA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27","9","0","20","21","0","9","20","0","17","23","0","12","11","0"
"2789027 - UBS VILA MAGGI","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","23","0","26","29","0","21","20","0","27","25","0","24","15","0"
"2789035 - UBS VILA MANGALOT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","20","0","14","16","0","7","9","0","7","18","0","9","11","0"
"2789043 - UBS VILA MATILDE DR RUBENS DO VAL","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","37","0","24","30","0","32","24","0","28","24","0","27","25","0"
"2789051 - AMA UBS INTEGRADA VILA MEDEIROS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","30","0","27","30","0","34","25","0","37","29","0","26","27","0"
"2789078 - AMA UBS VILA MISSIONARIA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","20","0","25","28","0","30","38","0","29","26","0","18","19","0"
"2789086 - AMA UBS INTEGRADA V MORAES JOAO PAULO BOTELHO VIEIRA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29","30","0","32","32","0","20","25","0","25","32","0","21","18","0"
"2789094 - UBS V NOSSA SENHORA APARECIDA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","29","0","23","27","0","24","24","0","20","25","0","19","28","0"
"2789108 - UBS V NOVA GALVAO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27","33","0","30","31","0","30","27","0","41","33","0","24","36","0"
"2789116 - AMA UBS INTEGRADA VILA NOVA JAGUARE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","42","37","0","44","40","0","45","46","0","52","54","0","52","46","0"
"2789124 - UBS V NOVA YORK","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","11","0","7","17","0","14","11","0","14","11","0","10","13","0"
"2789132 - UBS V OLIMPIA MAX PERLMAN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","16","0","25","15","0","21","20","0","37","41","0","57","73","0"
"2789140 - AMA UBS INTEGRADA VILA PALMEIRAS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","13","0","10","12","0","14","10","0","11","13","0","3","6","0"
"2789159 - UBS FATIMA DE JESUS VIANA ROSA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","13","0","28","32","0","28","26","0","26","29","0","23","33","0"
"2789167 - AMA UBS INTEGRADA VILA PEREIRA BARRETO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","12","0","18","15","0","22","15","0","22","25","0","14","18","0"
"2789175 - AMA UBS INTEGRADA VILA PIAUI","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","0","9","9","0","10","10","0","11","7","0","8","9","0"
"2789183 - UBS VILA PIRITUBA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","23","0","32","47","0","21","21","0","50","35","0","27","25","0"
"2789191 - UBS V PRAIA VITORIO ROLANDO BOCCALETTI","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","20","0","28","18","0","19","13","0","0","0","0","26","34","0"
"2789205 - AMA UBS VILA PREL ANTONIO BERNARDES DE OLIVEIRA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31","40","0","32","36","0","33","32","0","42","37","0","47","34","0"
"2789213 - UBS VILA PROGRESSO JD MONTE ALEGRE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","20","0","20","24","0","26","23","0","21","23","0","14","24","0"
"2789221 - UBS VILA RENATO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","10","0","8","10","0","11","12","0","9","7","0","5","8","0"
"2789248 - UBS V ROMANA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","27","0","23","23","0","30","30","0","35","42","0"
"2789256 - AMA UBS INTEGRADA VILA SONIA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","51","0","48","54","0","63","48","0","68","68","0","63","77","0"
"2789264 - UBS VILA TEREZINHA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","10","0","20","24","0","21","27","0","32","28","0","17","21","0"
"2789272 - UBS VILA ZATT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","30","0","23","19","0","36","23","0","20","27","0","21","26","0"
"2789280 - UBS VARGEM GRANDE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","24","0","25","31","0","21","33","0","27","26","0","20","24","0"
"2789299 - UBS VARGINHA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","4","4","0"
"2789302 - UBS VELEIROS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","16","0","15","14","0","17","15","0","8","11","0","8","13","0"
"2789310 - UBS V COSMOPOLITA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","10","0","10","11","0","13","21","0","14","12","0","10","13","0"
"2815273 - UBS ZUMBI DOS PALMARES","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","14","0","15","15","0","9","11","0","15","20","0","10","15","0"
"2815451 - AMA UBS PQ FIGUEIRA GRANDE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","22","0","22","22","0","24","31","0","37","26","0","17","28","0"
"2819856 - UBS UNIAO DE VILA NOVA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","15","0","14","24","0","16","15","0","22","5","0","12","11","0"
"2825767 - UBS J STA MARGARIDA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","23","0","24","25","0","16","20","0","28","26","0","18","22","0"
"3002543 - UBS J PARANAPANEMA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32","38","0","29","35","0","35","35","0","49","23","0","28","33","0"
"3002926 - UBS PREF CELSO AUGUSTO DANIEL","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","33","0","32","26","0","22","24","0","38","28","0","27","22","0"
"3004341 - UBS STO ESTEVAO CARMOSINA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","13","0","12","11","0","12","9","0","13","14","0","16","14","0"
"3016935 - UBS JARDIM BANDEIRANTES","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","19","0","22","18","0","13","18","0","14","21","0","9","13","0"
"3049213 - UBS CHACARA STA MARIA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29","23","0","16","13","0","19","32","0","30","20","0","15","19","0"
"3074544 - UBS JD SAO CARLOS CIDADE ADEMAR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","20","0","23","30","0","26","19","0","28","28","0","26","27","0"
"3105504 - UBS RECANTO DOS HUMILDES","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39","57","0","33","69","0","46","42","0","44","32","0","41","43","0"
"3121135 - UBS GRAFICOS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","19","0","22","18","0","17","18","0","16","20","0","14","23","0"
"3219771 - UBS JD DA CONQUISTA II","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","23","0","22","31","0","24","27","0","18","30","0","2","3","0"
"3219887 - UBS CDHU PALANQUE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","15","0","18","15","0","12","14","0","7","20","0","13","9","0"
"3359131 - UBS VILA PRUDENTE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","34","41","0","33","35","0","42","34","0"
"3385264 - UBS ALMIRANTE DELAMARE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","43","0","37","40","0","40","33","0","34","35","0","26","39","0"
"3452689 - UBS CAMPO GRANDE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","12","0","21","9","0","18","30","0","21","29","0","22","48","0"
"3469042 - UBS SANTO ELIAS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","9","0","13","10","0","17","11","0","13","15","0","6","20","0"
"3503488 - UBS ALTO DE PINHEIROS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","5","0","8","10","0","7","7","0","15","10","0","18","12","0"
"3561186 - UBS VERA POTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","3","0","1","3","0","1","0","0"
"3614948 - UBS LUAR DO SERTAO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","33","39","0","38","39","0","31","35","0","31","28","0","26","29","0"
"3651762 - UBS MORRO DOCE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","33","31","0","29","20","0","41","54","0","25","24","0","21","32","0"
"3651770 - UBS JARDIM ROSINHA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","9","0","3","1","0","5","1","0","4","3","0","1","3","0"
"3661660 - UBS INACIO MONTEIRO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32","34","0","22","39","0","27","25","0","30","27","0","24","28","0"
"3661741 - UBS NOVO CAMINHO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26","25","0","32","29","0","20","34","0","29","30","0","26","22","0"
"3689247 - UBS JARDIM IPORA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","23","0","22","19","0","11","20","0","17","17","0","20","10","0"
"3708411 - AMA UBS INTEGRADA VILA CLARA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","30","0","31","40","0","25","24","0","35","31","0","25","26","0"
"3738582 - AMA UBS INTEGRADA CITY JARAGUA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","33","0","27","37","0","26","38","0","22","17","0","43","33","0"
"3738604 - AMA UBS INTEGRADA PARQUE MARIA DOMITILA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","14","0","28","26","0","19","21","0","26","34","0","17","36","0"
"3738647 - AMA UBS INTEGRADA JD DA CONQUISTA III","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27","21","0","27","17","0","18","19","0","30","23","0","36","36","0"
"3738663 - AMA UBS INTEGRADA FAZENDA DO CARMO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40","55","0","43","42","0","35","42","0","50","59","0","31","30","0"
"3762831 - UBS VILA CALU","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","18","0","18","24","0","32","29","0","28","27","0","18","32","0"
"3913007 - CS ESCOLA BARRA FUNDA ALEXANDRE VRANJAC","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","9","0","11","13","0","15","18","0","20","15","0"
"3956946 - UBS JARDIM OLINDA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","33","0","36","31","0","23","22","0","23","32","0","26","19","0"
"3956954 - UBS PARAISOPOLIS II","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34","42","0","39","45","0","32","36","0","34","34","0","21","33","0"
"3992101 - UBS CHACARA DO CONDE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","10","0","14","14","0","16","17","0","10","12","0","11","18","0"
"3996115 - UBS SAO JORGE CIDADE ADEMAR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29","21","0","24","18","0","15","30","0","19","20","0","18","26","0"
"4049799 - UBS COMENDADOR JOSE GONZALEZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","13","0","6","8","0","5","2","0","5","3","0","0","0","0"
"4049810 - UBS V DAS BELEZAS ALBERTO AMBROSIO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","33","0","27","17","0","30","22","0","28","35","0","31","34","0"
"4049853 - UBS PQ SAO RAFAEL DR ORA ROSEN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","33","0","26","25","0","18","31","0","24","28","0","13","16","0"
"4049861 - UBS JARDIM SOUZA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","33","36","0","23","43","0","37","30","0","30","30","0","35","28","0"
"4049896 - UBS ALCINA PIMENTEL PIZA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","6","0","8","10","0","14","10","0","10","8","0","11","12","0"
"4049926 - UBS PADRE JOSE DE ANCHIETA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","15","0","20","24","0","10","16","0","11","15","0","11","18","0"
"4049934 - AMA UBS INTEGRADA JARDIM HELENA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","66","65","0","49","39","0","68","51","0","48","54","0","55","58","0"
"4049942 - UBS JD SAO PEDRO FRANCISCO ANTONIO CESARONI","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","32","0","23","34","0","20","25","0","35","29","0","28","13","0"
"4049950 - UBS JOSE BONIFACIO II","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31","37","0","27","43","0","16","44","0","38","21","0","23","19","0"
"4049969 - UBS PREFEITO PRESTES MAIA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35","28","0","35","41","0","29","39","0","31","24","0","33","34","0"
"4049977 - UBS CRUZ DAS ALMAS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","12","0","15","24","0","12","9","0","15","15","0","20","17","0"
"4049985 - AMA UBS INTEGRADA WAMBERTO DIAS DA COSTA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","13","0","11","17","0","26","17","0","18","15","0","15","22","0"
"4049993 - UBS JARDIM POPULAR DR MATHEUS SANTAMARIA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","15","0","12","10","0","12","14","0","22","7","0","21","18","0"
"4050002 - UBS PEDRO DE SOUZA CAMPOS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","29","0","24","31","0","24","29","0","18","18","0","26","25","0"
"4050010 - UBS GUAIANASES II","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","20","0","13","19","0","15","10","0","11","11","0","10","15","0"
"4050029 - UBS V REGINA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","51","0","32","35","0","58","42","0","49","37","0","50","56","0"
"4050037 - UBS JARDIM COLORADO DR JOSE PIRES","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29","35","0","22","38","0","28","24","0","26","18","0","27","29","0"
"4050045 - UBS J SOARES","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34","40","0","41","50","0","42","32","0","44","32","0","24","35","0"
"4050053 - UBS CHACARA SANTANA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","32","0","21","27","0","17","21","0","26","18","0","18","20","0"
"4050061 - UBS RIO CLARO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","35","0","27","28","0","26","23","0","26","31","0","17","22","0"
"4050088 - AMA UBS INTEGRADA JD BRASILIA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","25","0","25","19","0","26","35","0","17","21","0","27","20","0"
"4050118 - UBS JARDIM THOMAS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","35","0","19","15","0","23","15","0","27","24","0","24","20","0"
"4050126 - UBS V RAMOS DR LUIS AUGUSTO DE CAMPOS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","10","0"
"4050134 - UBS J N SRA DO CARMO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","39","0","47","34","0","39","35","0","33","44","0","29","38","0"
"4050142 - AMA UBS INTEGRADA JOSE BONIFACIO III DRA LUCY MAYUMI UDAKIRI","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35","44","0","34","59","0","40","28","0","41","41","0","30","31","0"
"4050150 - UBS PARELHEIROS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29","30","0","39","40","0","32","37","0","27","22","0","16","25","0"
"4050177 - AMA UBS INTEGRADA CASTRO ALVES","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","44","0","26","45","0","30","21","0","46","28","0","20","30","0"
"4050185 - AMA UBS JARDIM ALFREDO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","33","34","0","22","25","0","26","32","0","29","25","0","25","24","0"
"4050207 - UBS V NOVA CURUCA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","16","0","27","39","0","42","26","0","29","30","0","31","43","0"
"4050215 - UBS V SANTANA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40","34","0","40","57","0","48","50","0","32","36","0","38","40","0"
"4050223 - UBS PQ DO LAGO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","16","0","14","17","0","16","10","0","20","16","0","10","14","0"
"4050312 - AE SAO CARLOS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","33","0","23","28","0","20","27","0","26","21","0","12","16","0"
"4050347 - UBS CARLOS GENTILE DE MELO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","58","40","0","41","50","0","38","52","0","47","39","0","40","28","0"
"4050398 - UBS PASTORAL","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","1","0","6","7","0","10","5","0","6","9","0","4","5","0"
"4050401 - UBS REUNIDAS I","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","34","0","33","32","0","30","22","0","22","26","0","24","22","0"
"5079454 - UBS JARDIM CELESTE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","22","0","13","24","0","23","18","0","18","20","0","20","22","0"
"5120780 - UBS J LOURDES","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","21","0","24","19","0","19","20","0","19","27","0","23","27","0"
"5313902 - UBS BRASILIA M BOI MIRIM","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","33","0","24","15","0","15","20","0","36","33","0","24","13","0"
"5479517 - UBS V CARIOCA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","16","0","14","13","0","15","12","0","17","16","0","11","17","0"
"5620341 - UBS J MAGDALENA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","23","0","32","18","0","34","21","0","31","29","0","17","32","0"
"5621267 - UBS J FLOR DE MAIO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","19","0","16","28","0","24","27","0","24","19","0","20","26","0"
"5695813 - UBS J MARACA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29","26","0","33","35","0","28","35","0","29","31","0","26","30","0"
"5731143 - AMA UBS INTEGRADA V IMPERIO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","19","0","14","23","0","14","11","0","12","12","0","15","14","0"
"5743583 - UBS CIDADE IPAVA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","35","0","30","34","0","35","19","0","29","29","0","23","36","0"
"5975220 - UBS SE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","69","57","0","71","53","0","44","43","0","46","69","0"
"6018912 - UBS JARDIM EMBURA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","3","1","0","2","4","0","0","0","0"
"6018939 - UBS COLONIA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","4","0","2","0","0","4","8","0","3","4","0","4","4","0"
"6039111 - UBS JARDIM HELGA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","15","0","9","9","0","12","17","0","8","6","0","16","10","0"
